"Time period","Coal","Nuclear","CCGT","Hydro","Geothermal","Diesel"
"t1551",0.00,11170.00,5972.83,819.27,0.00,0.00
"t1552",0.00,11170.00,5882.83,819.27,0.00,0.00
"t1553",0.00,11170.00,6000.53,819.27,0.00,0.00
"t1554",0.00,11170.00,5946.23,819.27,0.00,0.00
"t1555",0.00,11170.00,7350.73,819.27,0.00,0.00
"t1556",0.00,11170.00,7817.73,819.27,0.00,0.00
"t1557",0.00,11170.00,7417.53,819.27,0.00,0.00
"t1558",0.00,11170.00,6229.13,819.27,0.00,0.00
"t1559",0.00,11170.00,4972.93,819.27,0.00,0.00
"t1560",0.00,11170.00,3108.73,819.27,0.00,0.00
"t1561",0.00,11170.00,1719.13,819.27,0.00,0.00
"t1562",0.00,11170.00,1129.73,819.27,0.00,0.00
"t1563",0.00,11170.00,1045.33,819.27,0.00,0.00
"t1564",0.00,11170.00,1094.13,819.27,0.00,0.00
"t1565",0.00,11170.00,1599.13,819.27,0.00,0.00
"t1566",0.00,11170.00,3119.53,819.27,0.00,0.00
"t1567",0.00,11170.00,5537.13,819.27,0.00,0.00
"t1568",0.00,11170.00,6053.33,819.27,0.00,0.00
"t1569",0.00,11170.00,5499.33,819.27,0.00,0.00
"t1570",0.00,11170.00,4972.73,819.27,0.00,0.00
"t1571",0.00,11170.00,4454.73,819.27,0.00,0.00
"t1572",0.00,11170.00,3874.73,819.27,0.00,0.00
"t1573",0.00,11170.00,3126.63,819.27,0.00,0.00
"t1574",0.00,11170.00,2408.93,819.27,0.00,0.00
"t1575",0.00,11170.00,1774.73,819.27,0.00,0.00
"t1576",0.00,11170.00,1405.73,819.27,0.00,0.00
"t1577",0.00,11170.00,1277.83,819.27,0.00,0.00
"t1578",0.00,11170.00,2209.73,819.27,0.00,0.00
"t1579",0.00,11170.00,4180.03,819.27,0.00,0.00
"t1580",0.00,11170.00,5231.13,819.27,0.00,0.00
"t1581",0.00,11170.00,6287.33,819.27,0.00,0.00
"t1582",0.00,11170.00,7351.93,819.27,0.00,0.00
"t1583",0.00,11170.00,7273.53,819.27,0.00,0.00
"t1584",0.00,11170.00,7031.13,819.27,0.00,0.00
"t1585",0.00,11170.00,7198.33,819.27,0.00,0.00
"t1586",0.00,11170.00,7431.73,819.27,0.00,0.00
"t1587",0.00,11170.00,7968.13,819.27,0.00,0.00
"t1588",0.00,11170.00,9211.73,819.27,0.00,0.00
"t1589",0.00,11170.00,10726.33,819.27,0.00,0.00
"t1590",0.00,11170.00,12828.93,819.27,0.00,0.00
"t1591",0.00,11170.00,15157.93,819.27,0.00,0.00
"t1592",0.00,11170.00,15217.53,819.27,0.00,0.00
"t1593",0.00,11170.00,14075.53,819.27,0.00,0.00
"t1594",0.00,11170.00,12860.93,819.27,0.00,0.00
"t1595",0.00,11170.00,11520.13,819.27,0.00,0.00
"t1596",0.00,11170.00,10542.33,819.27,0.00,0.00
"t1597",0.00,11170.00,9814.23,819.27,0.00,0.00
"t1598",0.00,11170.00,8567.33,819.27,0.00,0.00
"t1599",0.00,11170.00,5917.63,819.27,0.00,0.00
"t1600",0.00,11170.00,3373.33,819.27,0.00,0.00
"t1601",0.00,11170.00,2220.23,819.27,0.00,0.00
"t1602",0.00,11170.00,2985.63,819.27,0.00,0.00
"t1603",0.00,11170.00,5073.13,819.27,0.00,0.00
"t1604",0.00,11170.00,7016.13,819.27,0.00,0.00
"t1605",0.00,11170.00,8447.53,819.27,0.00,0.00
"t1606",0.00,11170.00,9554.03,819.27,0.00,0.00
"t1607",0.00,11170.00,9133.03,819.27,0.00,0.00
"t1608",0.00,11170.00,7838.93,819.27,0.00,0.00
"t1609",0.00,11170.00,7054.93,819.27,0.00,0.00
"t1610",0.00,11170.00,7308.73,819.27,0.00,0.00
"t1611",0.00,11170.00,8031.93,819.27,0.00,0.00
"t1612",0.00,11170.00,8928.93,819.27,0.00,0.00
"t1613",0.00,11170.00,10539.93,819.27,0.00,0.00
"t1614",0.00,11170.00,12868.73,819.27,0.00,0.00
"t1615",0.00,11170.00,15631.73,819.27,0.00,0.00
"t1616",0.00,11170.00,15688.53,819.27,0.00,0.00
"t1617",0.00,11170.00,13932.93,819.27,0.00,0.00
"t1618",0.00,11170.00,11944.53,819.27,0.00,0.00
"t1619",0.00,11170.00,10200.33,819.27,0.00,0.00
"t1620",0.00,11170.00,8745.73,819.27,0.00,0.00
"t1621",0.00,11170.00,7403.13,819.27,0.00,0.00
"t1622",0.00,11170.00,5715.33,819.27,0.00,0.00
"t1623",0.00,11170.00,2408.03,819.27,0.00,0.00
"t1624",0.00,10990.73,0.00,819.27,0.00,0.00
"t1625",0.00,10701.23,0.00,819.27,0.00,0.00
"t1626",0.00,11170.00,336.83,819.27,0.00,0.00
"t1627",0.00,11170.00,2703.83,819.27,0.00,0.00
"t1628",0.00,11170.00,4665.73,819.27,0.00,0.00
"t1629",0.00,11170.00,6155.93,819.27,0.00,0.00
"t1630",0.00,11170.00,7701.03,819.27,0.00,0.00
"t1631",0.00,11170.00,9259.23,819.27,0.00,0.00
"t1632",0.00,11170.00,9346.13,819.27,0.00,0.00
"t1633",0.00,11170.00,8700.53,819.27,0.00,0.00
"t1634",0.00,11170.00,8345.13,819.27,0.00,0.00
"t1635",0.00,11170.00,8322.53,819.27,0.00,0.00
"t1636",0.00,11170.00,8432.33,819.27,0.00,0.00
"t1637",0.00,11170.00,8652.53,819.27,0.00,0.00
"t1638",0.00,11170.00,9241.33,819.27,0.00,0.00
"t1639",0.00,11170.00,10016.33,819.27,0.00,0.00
"t1640",0.00,11170.00,10391.73,819.27,0.00,0.00
"t1641",0.00,11170.00,10455.53,819.27,0.00,0.00
"t1642",0.00,11170.00,9934.13,819.27,0.00,0.00
"t1643",0.00,11170.00,8972.93,819.27,0.00,0.00
"t1644",0.00,11170.00,7684.13,819.27,0.00,0.00
"t1645",0.00,11170.00,5507.93,819.27,0.00,0.00
"t1646",0.00,11170.00,2873.53,819.27,0.00,0.00
"t1647",0.00,11170.00,852.93,819.27,0.00,0.00
"t1648",0.00,11066.03,0.00,819.27,0.00,0.00
"t1649",0.00,10835.13,0.00,819.27,0.00,0.00
"t1650",0.00,11170.00,0.00,819.27,0.00,0.00
"t1651",0.00,11170.00,451.53,819.27,0.00,0.00
"t1652",0.00,11170.00,1348.93,819.27,0.00,0.00
"t1653",0.00,11170.00,2250.43,819.27,0.00,0.00
"t1654",0.00,11170.00,3657.13,819.27,0.00,0.00
"t1655",0.00,11170.00,4502.23,819.27,0.00,0.00
"t1656",0.00,11170.00,3466.73,819.27,0.00,0.00
"t1657",0.00,11170.00,2350.53,819.27,0.00,0.00
"t1658",0.00,11170.00,5957.73,819.27,0.00,0.00
"t1659",0.00,11170.00,5959.93,819.27,0.00,0.00
"t1660",0.00,11170.00,6549.73,819.27,0.00,0.00
"t1661",0.00,11170.00,7704.73,819.27,0.00,0.00
"t1662",0.00,11170.00,9181.13,819.27,0.00,0.00
"t1663",0.00,11170.00,10531.73,819.27,0.00,0.00
"t1664",0.00,11170.00,11441.13,819.27,0.00,0.00
"t1665",0.00,11170.00,11473.53,819.27,0.00,0.00
"t1666",0.00,11170.00,10857.93,819.27,0.00,0.00
"t1667",0.00,11170.00,9697.53,819.27,0.00,0.00
"t1668",0.00,11170.00,8745.53,819.27,0.00,0.00
"t1669",0.00,11170.00,7511.43,819.27,0.00,0.00
"t1670",0.00,11170.00,5301.73,819.27,0.00,0.00
"t1671",0.00,11170.00,3398.73,819.27,0.00,0.00
"t1672",0.00,11170.00,2235.73,819.27,0.00,0.00
"t1673",0.00,11170.00,2007.03,819.27,0.00,0.00
"t1674",0.00,11170.00,2397.73,819.27,0.00,0.00
"t1675",0.00,11170.00,3719.73,819.27,0.00,0.00
"t1676",0.00,11170.00,4392.03,819.27,0.00,0.00
"t1677",0.00,11170.00,5336.53,819.27,0.00,0.00
"t1678",0.00,11170.00,6350.43,819.27,0.00,0.00
"t1679",0.00,11170.00,6677.73,819.27,0.00,0.00
"t1680",0.00,11170.00,6798.93,819.27,0.00,0.00
"t1681",0.00,11170.00,5861.53,819.27,0.00,0.00
"t1682",0.00,11170.00,5800.73,819.27,0.00,0.00
"t1683",0.00,11170.00,6005.93,819.27,0.00,0.00
"t1684",0.00,11170.00,6608.53,819.27,0.00,0.00
"t1685",0.00,11170.00,8484.33,819.27,0.00,0.00
"t1686",0.00,11170.00,11504.93,819.27,0.00,0.00
"t1687",0.00,11170.00,13727.13,819.27,0.00,0.00
"t1688",0.00,11170.00,14308.93,819.27,0.00,0.00
"t1689",0.00,11170.00,14630.73,819.27,0.00,0.00
"t1690",0.00,11170.00,14711.93,819.27,0.00,0.00
"t1691",0.00,11170.00,14142.53,819.27,0.00,0.00
"t1692",0.00,11170.00,13144.33,819.27,0.00,0.00
"t1693",0.00,11170.00,12280.53,819.27,0.00,0.00
"t1694",0.00,11170.00,10604.03,819.27,0.00,0.00
"t1695",0.00,11170.00,8449.33,819.27,0.00,0.00
"t1696",0.00,11170.00,7459.83,819.27,0.00,0.00
"t1697",0.00,11170.00,8020.33,819.27,0.00,0.00
"t1698",0.00,11170.00,6651.23,819.27,0.00,0.00
"t1699",0.00,11170.00,6765.63,819.27,0.00,0.00
"t1700",0.00,11170.00,7559.23,819.27,0.00,0.00
"t1701",0.00,11170.00,8414.03,819.27,0.00,0.00
"t1702",0.00,11170.00,8334.63,819.27,0.00,0.00
"t1703",0.00,11170.00,8236.53,819.27,0.00,0.00
"t1704",0.00,11170.00,8902.53,819.27,0.00,0.00
"t1705",0.00,11170.00,8410.73,819.27,0.00,0.00
"t1706",0.00,11170.00,8650.53,819.27,0.00,0.00
"t1707",0.00,11170.00,8953.93,819.27,0.00,0.00
"t1708",0.00,11170.00,9947.33,819.27,0.00,0.00
"t1709",0.00,11170.00,11948.73,819.27,0.00,0.00
"t1710",0.00,11170.00,15055.93,819.27,0.00,0.00
"t1711",0.00,11170.00,16760.73,819.27,0.00,0.00
"t1712",0.00,11170.00,16500.93,819.27,0.00,0.00
"t1713",0.00,11170.00,14620.13,819.27,0.00,0.00
"t1714",0.00,11170.00,12463.53,819.27,0.00,0.00
"t1715",0.00,11170.00,11234.33,819.27,0.00,0.00
"t1716",0.00,11170.00,10064.73,819.27,0.00,0.00
"t1717",0.00,11170.00,7229.43,819.27,0.00,0.00
"t1718",0.00,11170.00,2707.93,819.27,0.00,0.00
"t1719",0.00,11170.00,83.03,819.27,0.00,0.00
"t1720",0.00,10448.43,0.00,819.27,0.00,0.00
"t1721",0.00,9771.93,0.00,819.27,0.00,0.00
"t1722",0.00,10709.13,0.00,819.27,0.00,0.00
"t1723",0.00,11170.00,1375.03,819.27,0.00,0.00
"t1724",0.00,11170.00,3909.53,819.27,0.00,0.00
"t1725",0.00,11170.00,5359.93,819.27,0.00,0.00
"t1726",0.00,11170.00,7008.23,819.27,0.00,0.00
"t1727",0.00,11170.00,9388.93,819.27,0.00,0.00
"t1728",0.00,11170.00,9723.33,819.27,0.00,0.00
"t1729",0.00,11170.00,9398.13,819.27,0.00,0.00
"t1730",0.00,11170.00,9735.33,819.27,0.00,0.00
"t1731",0.00,11170.00,10442.13,819.27,0.00,0.00
"t1732",0.00,11170.00,11971.93,819.27,0.00,0.00
"t1733",0.00,11170.00,14496.53,819.27,0.00,0.00
"t1734",0.00,11170.00,18384.53,819.27,0.00,0.00
"t1735",408.53,11170.00,19800.00,819.27,0.00,0.00
"t1736",0.00,11170.00,19674.73,819.27,0.00,0.00
"t1737",0.00,11170.00,18359.33,819.27,0.00,0.00
"t1738",0.00,11170.00,17012.73,819.27,0.00,0.00
"t1739",0.00,11170.00,15657.13,819.27,0.00,0.00
"t1740",0.00,11170.00,14507.23,819.27,0.00,0.00
"t1741",0.00,11170.00,12038.33,819.27,0.00,0.00
"t1742",0.00,11170.00,9126.83,819.27,0.00,0.00
"t1743",0.00,11170.00,6037.43,819.27,0.00,0.00
"t1744",0.00,11170.00,4384.23,819.27,0.00,0.00
"t1745",0.00,11170.00,3821.83,819.27,0.00,0.00
"t1746",0.00,11170.00,4211.93,819.27,0.00,0.00
"t1747",0.00,11170.00,6028.63,819.27,0.00,0.00
"t1748",0.00,11170.00,7945.43,819.27,0.00,0.00
"t1749",0.00,11170.00,8739.83,819.27,0.00,0.00
"t1750",0.00,11170.00,9645.83,819.27,0.00,0.00
"t1751",0.00,11170.00,10453.53,819.27,0.00,0.00
"t1752",0.00,11170.00,10454.13,819.27,0.00,0.00
"t1753",0.00,11170.00,10658.33,819.27,0.00,0.00
"t1754",0.00,11170.00,11364.13,819.27,0.00,0.00
"t1755",0.00,11170.00,12454.73,819.27,0.00,0.00
"t1756",0.00,11170.00,13501.93,819.27,0.00,0.00
"t1757",0.00,11170.00,16028.13,819.27,0.00,0.00
"t1758",0.00,11170.00,19214.33,819.27,0.00,0.00
"t1759",912.13,11170.00,19800.00,819.27,0.00,0.00
"t1760",0.00,11170.00,19758.13,819.27,0.00,0.00
"t1761",0.00,11170.00,16784.53,819.27,0.00,0.00
"t1762",0.00,11170.00,14086.93,819.27,0.00,0.00
"t1763",0.00,11170.00,11520.33,819.27,0.00,0.00
"t1764",0.00,11170.00,9741.83,819.27,0.00,0.00
"t1765",0.00,11170.00,9347.63,819.27,0.00,0.00
"t1766",0.00,11170.00,7874.43,819.27,0.00,0.00
"t1767",0.00,11170.00,4852.23,819.27,0.00,0.00
"t1768",0.00,11170.00,2808.23,819.27,0.00,0.00
"t1769",0.00,11170.00,2350.73,819.27,0.00,0.00
"t1770",0.00,11170.00,2195.03,819.27,0.00,0.00
"t1771",0.00,11170.00,3953.13,819.27,0.00,0.00
"t1772",0.00,11170.00,5943.13,819.27,0.00,0.00
"t1773",0.00,11170.00,7065.13,819.27,0.00,0.00
"t1774",0.00,11170.00,7365.03,819.27,0.00,0.00
"t1775",0.00,11170.00,6406.13,819.27,0.00,0.00
"t1776",0.00,11170.00,5531.13,819.27,0.00,0.00
"t1777",0.00,11170.00,5158.53,819.27,0.00,0.00
"t1778",0.00,11170.00,5402.53,819.27,0.00,0.00
"t1779",0.00,11170.00,6049.13,819.27,0.00,0.00
"t1780",0.00,11170.00,7157.93,819.27,0.00,0.00
"t1781",0.00,11170.00,8898.53,819.27,0.00,0.00
"t1782",0.00,11170.00,11705.13,819.27,0.00,0.00
"t1783",0.00,11170.00,12810.33,819.27,0.00,0.00
"t1784",0.00,11170.00,12417.93,819.27,0.00,0.00
"t1785",0.00,11170.00,11232.33,819.27,0.00,0.00
"t1786",0.00,11170.00,9834.33,819.27,0.00,0.00
"t1787",0.00,11170.00,8769.73,819.27,0.00,0.00
"t1788",0.00,11170.00,8232.93,819.27,0.00,0.00
"t1789",0.00,11170.00,8225.73,819.27,0.00,0.00
"t1790",0.00,11170.00,8058.23,819.27,0.00,0.00
"t1791",0.00,11170.00,7383.63,819.27,0.00,0.00
"t1792",0.00,11170.00,7279.43,819.27,0.00,0.00
"t1793",0.00,11170.00,7021.43,819.27,0.00,0.00
"t1794",0.00,11170.00,5512.53,819.27,0.00,0.00
"t1795",0.00,11170.00,5903.93,819.27,0.00,0.00
"t1796",0.00,11170.00,6096.03,819.27,0.00,0.00
"t1797",0.00,11170.00,6414.83,819.27,0.00,0.00
"t1798",0.00,11170.00,5919.33,819.27,0.00,0.00
"t1799",0.00,11170.00,4541.43,819.27,0.00,0.00
"t1800",0.00,11170.00,3989.73,819.27,0.00,0.00
"t1801",0.00,11170.00,4244.13,819.27,0.00,0.00
"t1802",0.00,11170.00,3949.33,819.27,0.00,0.00
"t1803",0.00,11170.00,3855.13,819.27,0.00,0.00
"t1804",0.00,11170.00,4715.13,819.27,0.00,0.00
"t1805",0.00,11170.00,5256.13,819.27,0.00,0.00
"t1806",0.00,11170.00,7065.13,819.27,0.00,0.00
"t1807",0.00,11170.00,8350.13,819.27,0.00,0.00
"t1808",0.00,11170.00,9152.33,819.27,0.00,0.00
"t1809",0.00,11170.00,9474.53,819.27,0.00,0.00
"t1810",0.00,11170.00,8671.93,819.27,0.00,0.00
"t1811",0.00,11170.00,7901.33,819.27,0.00,0.00
"t1812",0.00,11170.00,7160.43,819.27,0.00,0.00
"t1813",0.00,11170.00,5014.13,819.27,0.00,0.00
"t1814",0.00,11170.00,2974.83,819.27,0.00,0.00
"t1815",0.00,11170.00,3465.73,819.27,0.00,0.00
"t1816",0.00,11170.00,3306.83,819.27,0.00,0.00
"t1817",0.00,11170.00,3395.83,819.27,0.00,0.00
"t1818",0.00,11170.00,4183.23,819.27,0.00,0.00
"t1819",0.00,11170.00,4412.33,819.27,0.00,0.00
"t1820",0.00,11170.00,6330.73,819.27,0.00,0.00
"t1821",0.00,11170.00,6741.83,819.27,0.00,0.00
"t1822",0.00,11170.00,5729.73,819.27,0.00,0.00
"t1823",0.00,11170.00,4861.23,819.27,0.00,0.00
"t1824",0.00,11170.00,4081.93,819.27,0.00,0.00
"t1825",0.00,11170.00,2909.33,819.27,0.00,0.00
"t1826",0.00,11170.00,2578.33,819.27,0.00,0.00
"t1827",0.00,11170.00,2707.73,819.27,0.00,0.00
"t1828",0.00,11170.00,2840.13,819.27,0.00,0.00
"t1829",0.00,11170.00,3425.93,819.27,0.00,0.00
"t1830",0.00,11170.00,4091.33,819.27,0.00,0.00
"t1831",0.00,11170.00,5081.93,819.27,0.00,0.00
"t1832",0.00,11170.00,6793.53,819.27,0.00,0.00
"t1833",0.00,11170.00,7394.53,819.27,0.00,0.00
"t1834",0.00,11170.00,6597.33,819.27,0.00,0.00
"t1835",0.00,11170.00,5431.93,819.27,0.00,0.00
"t1836",0.00,11170.00,5485.93,819.27,0.00,0.00
"t1837",0.00,11170.00,5273.33,819.27,0.00,0.00
"t1838",0.00,11170.00,1881.93,819.27,0.00,0.00
"t1839",0.00,10631.13,0.00,819.27,0.00,0.00
"t1840",0.00,10525.73,0.00,819.27,0.00,0.00
"t1841",0.00,10405.63,0.00,819.27,0.00,0.00
"t1842",0.00,10460.97,0.00,819.27,0.00,0.00
"t1843",0.00,11170.00,413.33,819.27,0.00,0.00
"t1844",0.00,11170.00,2566.93,819.27,0.00,0.00
"t1845",0.00,11170.00,3243.33,819.27,0.00,0.00
"t1846",0.00,11170.00,4158.03,819.27,0.00,0.00
"t1847",0.00,11170.00,4865.03,819.27,0.00,0.00
"t1848",0.00,11170.00,4070.73,819.27,0.00,0.00
"t1849",0.00,11170.00,3358.33,819.27,0.00,0.00
"t1850",0.00,11170.00,3342.93,819.27,0.00,0.00
"t1851",0.00,11170.00,3945.73,819.27,0.00,0.00
"t1852",0.00,11170.00,4935.73,819.27,0.00,0.00
"t1853",0.00,11170.00,7084.93,819.27,0.00,0.00
"t1854",0.00,11170.00,10043.93,819.27,0.00,0.00
"t1855",0.00,11170.00,11639.73,819.27,0.00,0.00
"t1856",0.00,11170.00,11592.33,819.27,0.00,0.00
"t1857",0.00,11170.00,11349.53,819.27,0.00,0.00
"t1858",0.00,11170.00,11270.53,819.27,0.00,0.00
"t1859",0.00,11170.00,10807.93,819.27,0.00,0.00
"t1860",0.00,11170.00,10132.93,819.27,0.00,0.00
"t1861",0.00,11170.00,9379.43,819.27,0.00,0.00
"t1862",0.00,11170.00,8055.03,819.27,0.00,0.00
"t1863",0.00,11170.00,6947.73,819.27,0.00,0.00
"t1864",0.00,11170.00,6118.63,819.27,0.00,0.00
"t1865",0.00,11170.00,5485.53,819.27,0.00,0.00
"t1866",0.00,11170.00,5248.93,819.27,0.00,0.00
"t1867",0.00,11170.00,6175.03,819.27,0.00,0.00
"t1868",0.00,11170.00,6476.23,819.27,0.00,0.00
"t1869",0.00,11170.00,5773.23,819.27,0.00,0.00
"t1870",0.00,11170.00,5205.63,819.27,0.00,0.00
"t1871",0.00,11170.00,5603.43,819.27,0.00,0.00
"t1872",0.00,11170.00,5006.53,819.27,0.00,0.00
"t1873",0.00,11170.00,4182.53,819.27,0.00,0.00
"t1874",0.00,11170.00,3926.33,819.27,0.00,0.00
"t1875",0.00,11170.00,3617.13,819.27,0.00,0.00
"t1876",0.00,11170.00,3930.33,819.27,0.00,0.00
"t1877",0.00,11170.00,5556.13,819.27,0.00,0.00
"t1878",0.00,11170.00,8481.13,819.27,0.00,0.00
"t1879",0.00,11170.00,10131.73,819.27,0.00,0.00
"t1880",0.00,11170.00,10103.93,819.27,0.00,0.00
"t1881",0.00,11170.00,10135.13,819.27,0.00,0.00
"t1882",0.00,11170.00,10159.13,819.27,0.00,0.00
"t1883",0.00,11170.00,10135.93,819.27,0.00,0.00
"t1884",0.00,11170.00,10015.13,819.27,0.00,0.00
"t1885",0.00,11170.00,9513.33,819.27,0.00,0.00
"t1886",0.00,11170.00,8073.83,819.27,0.00,0.00
"t1887",0.00,11170.00,5711.53,819.27,0.00,0.00
"t1888",0.00,11170.00,3841.33,819.27,0.00,0.00
"t1889",0.00,11170.00,2913.13,819.27,0.00,0.00
"t1890",0.00,11170.00,2955.23,819.27,0.00,0.00
"t1891",0.00,11170.00,3891.33,819.27,0.00,0.00
"t1892",0.00,11170.00,5222.13,819.27,0.00,0.00
"t1893",0.00,11170.00,5872.33,819.27,0.00,0.00
"t1894",0.00,11170.00,6462.53,819.27,0.00,0.00
"t1895",0.00,11170.00,7082.73,819.27,0.00,0.00
"t1896",0.00,11170.00,7378.53,819.27,0.00,0.00
"t1897",0.00,11170.00,6830.13,819.27,0.00,0.00
"t1898",0.00,11170.00,5884.93,819.27,0.00,0.00
"t1899",0.00,11170.00,5488.33,819.27,0.00,0.00
"t1900",0.00,11170.00,5811.93,819.27,0.00,0.00
"t1901",0.00,11170.00,7658.53,819.27,0.00,0.00
"t1902",0.00,11170.00,10983.13,819.27,0.00,0.00
"t1903",0.00,11170.00,13118.13,819.27,0.00,0.00
"t1904",0.00,11170.00,13825.93,819.27,0.00,0.00
"t1905",0.00,11170.00,14368.93,819.27,0.00,0.00
"t1906",0.00,11170.00,14904.73,819.27,0.00,0.00
"t1907",0.00,11170.00,15056.13,819.27,0.00,0.00
"t1908",0.00,11170.00,14702.93,819.27,0.00,0.00
"t1909",0.00,11170.00,12627.93,819.27,0.00,0.00
"t1910",0.00,11170.00,10134.23,819.27,0.00,0.00
"t1911",0.00,11170.00,8367.33,819.27,0.00,0.00
"t1912",0.00,11170.00,7622.33,819.27,0.00,0.00
"t1913",0.00,11170.00,7737.83,819.27,0.00,0.00
"t1914",0.00,11170.00,8476.33,819.27,0.00,0.00
"t1915",0.00,11170.00,9590.23,819.27,0.00,0.00
"t1916",0.00,11170.00,11024.83,819.27,0.00,0.00
"t1917",0.00,11170.00,11107.53,819.27,0.00,0.00
"t1918",0.00,11170.00,12033.93,819.27,0.00,0.00
"t1919",0.00,11170.00,11847.43,819.27,0.00,0.00
"t1920",0.00,11170.00,10084.93,819.27,0.00,0.00
"t1921",0.00,11170.00,8950.73,819.27,0.00,0.00
"t1922",0.00,11170.00,8989.53,819.27,0.00,0.00
"t1923",0.00,11170.00,9755.73,819.27,0.00,0.00
"t1924",0.00,11170.00,11247.93,819.27,0.00,0.00
"t1925",0.00,11170.00,13980.53,819.27,0.00,0.00
"t1926",0.00,11170.00,17619.53,819.27,0.00,0.00
"t1927",0.00,11170.00,18675.93,819.27,0.00,0.00
"t1928",0.00,11170.00,17889.13,819.27,0.00,0.00
"t1929",0.00,11170.00,16179.73,819.27,0.00,0.00
"t1930",0.00,11170.00,14566.33,819.27,0.00,0.00
"t1931",0.00,11170.00,13106.73,819.27,0.00,0.00
"t1932",0.00,11170.00,11729.03,819.27,0.00,0.00
"t1933",0.00,11170.00,10267.63,819.27,0.00,0.00
"t1934",0.00,11170.00,7889.63,819.27,0.00,0.00
"t1935",0.00,11170.00,4321.73,819.27,0.00,0.00
"t1936",0.00,11170.00,2544.83,819.27,0.00,0.00
"t1937",0.00,11170.00,2215.33,819.27,0.00,0.00
"t1938",0.00,11170.00,2325.23,819.27,0.00,0.00
"t1939",0.00,11170.00,4752.63,819.27,0.00,0.00
"t1940",0.00,11170.00,9165.73,819.27,0.00,0.00
"t1941",0.00,11170.00,10872.53,819.27,0.00,0.00
"t1942",0.00,11170.00,10928.23,819.27,0.00,0.00
"t1943",0.00,11170.00,10501.83,819.27,0.00,0.00
"t1944",0.00,11170.00,10211.13,819.27,0.00,0.00
"t1945",0.00,11170.00,10506.53,819.27,0.00,0.00
"t1946",0.00,11170.00,10907.73,819.27,0.00,0.00
"t1947",0.00,11170.00,11586.93,819.27,0.00,0.00
"t1948",0.00,11170.00,12856.13,819.27,0.00,0.00
"t1949",0.00,11170.00,15380.93,819.27,0.00,0.00
"t1950",0.00,11170.00,18968.93,819.27,0.00,0.00
"t1951",271.93,11170.00,19800.00,819.27,0.00,0.00
"t1952",0.00,11170.00,18252.73,819.27,0.00,0.00
"t1953",0.00,11170.00,15472.53,819.27,0.00,0.00
"t1954",0.00,11170.00,13315.73,819.27,0.00,0.00
"t1955",0.00,11170.00,11374.13,819.27,0.00,0.00
"t1956",0.00,11170.00,9801.43,819.27,0.00,0.00
"t1957",0.00,11170.00,8135.43,819.27,0.00,0.00
"t1958",0.00,11170.00,5798.63,819.27,0.00,0.00
"t1959",0.00,11170.00,3043.33,819.27,0.00,0.00
"t1960",0.00,11170.00,1535.43,819.27,0.00,0.00
"t1961",0.00,11170.00,2279.53,819.27,0.00,0.00
"t1962",0.00,11170.00,4857.53,819.27,0.00,0.00
"t1963",0.00,11170.00,7372.33,819.27,0.00,0.00
"t1964",0.00,11170.00,9297.43,819.27,0.00,0.00
"t1965",0.00,11170.00,9197.53,819.27,0.00,0.00
"t1966",0.00,11170.00,7974.33,819.27,0.00,0.00
"t1967",0.00,11170.00,9308.93,819.27,0.00,0.00
"t1968",0.00,11170.00,9376.53,819.27,0.00,0.00
"t1969",0.00,11170.00,9065.53,819.27,0.00,0.00
"t1970",0.00,11170.00,8635.73,819.27,0.00,0.00
"t1971",0.00,11170.00,7899.13,819.27,0.00,0.00
"t1972",0.00,11170.00,7956.33,819.27,0.00,0.00
"t1973",0.00,11170.00,8259.33,819.27,0.00,0.00
"t1974",0.00,11170.00,9473.73,819.27,0.00,0.00
"t1975",0.00,11170.00,10480.53,819.27,0.00,0.00
"t1976",0.00,11170.00,11483.33,819.27,0.00,0.00
"t1977",0.00,11170.00,11625.33,819.27,0.00,0.00
"t1978",0.00,11170.00,11119.73,819.27,0.00,0.00
"t1979",0.00,11170.00,10281.33,819.27,0.00,0.00
"t1980",0.00,11170.00,9670.93,819.27,0.00,0.00
"t1981",0.00,11170.00,7801.63,819.27,0.00,0.00
"t1982",0.00,11170.00,5156.33,819.27,0.00,0.00
"t1983",0.00,11170.00,4319.73,819.27,0.00,0.00
"t1984",0.00,11170.00,3933.33,819.27,0.00,0.00
"t1985",0.00,11170.00,3923.63,819.27,0.00,0.00
"t1986",0.00,11170.00,4702.83,819.27,0.00,0.00
"t1987",0.00,11170.00,6546.43,819.27,0.00,0.00
"t1988",0.00,11170.00,7804.73,819.27,0.00,0.00
"t1989",0.00,11170.00,8812.13,819.27,0.00,0.00
"t1990",0.00,11170.00,9711.63,819.27,0.00,0.00
"t1991",0.00,11170.00,10842.13,819.27,0.00,0.00
"t1992",0.00,11170.00,11022.03,819.27,0.00,0.00
"t1993",0.00,11170.00,9016.33,819.27,0.00,0.00
"t1994",0.00,11170.00,7096.53,819.27,0.00,0.00
"t1995",0.00,11170.00,7502.33,819.27,0.00,0.00
"t1996",0.00,11170.00,8165.13,819.27,0.00,0.00
"t1997",0.00,11170.00,9163.93,819.27,0.00,0.00
"t1998",0.00,11170.00,10604.93,819.27,0.00,0.00
"t1999",0.00,11170.00,12293.73,819.27,0.00,0.00
"t2000",0.00,11170.00,13764.93,819.27,0.00,0.00
